ra1,ra2,ra3,ra4,ra5,ra6,rasq1,rasq2,rasq3,rasq4,rasq5,rasq6,radiff1,radiff2,radiff3,radiff4,radiff5,radiff6,radiffsq1,radiffsq2,radiffsq3,radiffsq4,radiffsq5,radiffsq6,spike1
0.00141363853738,0.000823722893125,0.000611298234125,-0.0159780989756,-0.0137884121063,0.111528373562,1.99837391435e-06,6.78519404658e-07,3.73685531044e-07,0.000255299646875,0.000190120308412,0.0124385781095,-0.00050173,2.2276e-05,7.8174e-05,-0.00800635,0.03822628,0.018541,2.517329929e-07,4.96220176e-10,6.111174276e-09,6.41016403225e-05,0.00146124848264,0.000343768681,0
0.00205081853738,0.000766584893125,0.000497259234125,-0.00387891897563,-0.0221017621062,0.108240373562,4.20585667324e-06,5.87652398367e-07,2.47266745923e-07,1.50460124195e-05,0.000488487888201,0.0117159784689,0.00063718,-5.7138e-05,-0.000114039,0.01209918,-0.00831335,-0.003288,4.059983524e-07,3.264751044e-09,1.3004893521e-08,0.000146390156672,6.91117882225e-05,1.0810944e-05,0
0.00141458853738,0.000725430893125,0.000553873234125,-0.0123725989756,-0.0254695921063,0.125731373562,2.00106073007e-06,5.262499807e-07,3.0677555948e-07,0.000153081205412,0.000648700122059,0.0158083782979,-0.00063623,-4.1154e-05,5.6614e-05,-0.00849368,-0.00336783,0.017491,4.047886129e-07,1.693651716e-09,3.205144996e-09,7.21425999424e-05,1.13422789089e-05,0.000305935081,0
0.00214013853738,0.000828709893125,0.000361298234125,-0.00221163797563,0.0206289078937,0.0898373735625,4.58019295916e-06,6.86760086963e-07,1.30536413982e-07,4.89134253523e-06,0.000425551840889,0.00807075368861,0.00072555,0.000103279,-0.000192575,0.010160961,0.0460985,-0.035894,5.264228025e-07,1.0666551841e-08,3.7085130625e-08,0.000103245128444,0.00212507170225,0.001288379236,0
0.00167541853738,0.000802708893125,0.000548823234125,-0.0117684889756,-0.0210548021062,0.114655373562,2.80702727538e-06,6.44341567102e-07,3.01206942315e-07,0.000138497332769,0.000443304691733,0.0131458546868,-0.00046472,-2.6001e-05,0.000187525,-0.009556851,-0.04168371,0.024818,2.159646784e-07,6.76052001e-10,3.5165625625e-08,9.13334010362e-05,0.00173753167936,0.000615933124,0
0.00207722853738,0.000818920893125,0.000412908234125,-0.00401674897563,-0.00373499210625,0.0977773735625,4.31487839649e-06,6.70631429197e-07,1.70493209808e-07,1.61342723332e-05,1.39501660337e-05,0.00956041478078,0.00040181,1.6212e-05,-0.000135915,0.00775174,0.01731981,-0.016878,1.614512761e-07,2.62828944e-10,1.8472887225e-08,6.00894730276e-05,0.000299975818436,0.000284866884,0
0.00166740853738,0.000885490893125,0.000361298234125,-0.00614157897563,-0.0267205921063,0.112147373562,2.78025123051e-06,7.84094121807e-07,1.30536413982e-07,3.77189923138e-05,0.000713990042509,0.012577033397,-0.00040982,6.657e-05,-5.161e-05,-0.00212483,-0.0229856,0.01437,1.679524324e-07,4.4315649e-09,2.6635921e-09,4.5149025289e-06,0.00052833780736,0.0002064969,0
0.00154800853738,0.000676788893125,0.000424235234125,-0.00547912897563,0.0136732078937,0.113404373562,2.39633043179e-06,4.58043205857e-07,1.79975533873e-07,3.00208543315e-05,0.000186956614106,0.0128605519431,-0.0001194,-0.000208702,6.2937e-05,0.00066245,0.0403938,0.001257,1.425636e-08,4.3556524804e-08,3.961065969e-09,4.388400025e-07,0.00163165907844,1.580049e-06,0
0.00175012853738,0.000702466893125,0.000308759234125,-0.00210712127563,-0.0395448921063,0.112785373562,3.06294989733e-06,4.93459735937e-07,9.53322646575e-08,4.43996007019e-06,0.00156379849169,0.0127205404896,0.00020212,2.5678e-05,-0.000115476,0.0033720077,-0.0532181,-0.000619,4.08524944e-08,6.59359684e-10,1.3334706576e-08,1.13704359289e-05,0.00283216616761,3.83161e-07,0
0.00108323853738,0.000836876893125,0.000361298234125,-0.0100651889756,-0.00442119210625,0.109184373562,1.17340572885e-06,7.00362934247e-07,1.30536413982e-07,0.000101308029115,1.95469396404e-05,0.0119212274302,-0.00066689,0.00013441,5.2539e-05,-0.0079580677,0.0351237,-0.003601,4.447422721e-07,1.80660481e-08,2.760346521e-09,6.33308415178e-05,0.00123367430169,1.2967201e-05,0
0.00195975853738,0.000776240893125,0.000465546234125,-0.00425699897563,-0.00703421210625,0.0961173735625,3.84065352481e-06,6.02549924159e-07,2.16733296108e-07,1.81220402785e-05,4.94801399557e-05,0.00923854950055,0.00087652,-6.0636e-05,0.000104248,0.00580819,-0.00261302,-0.013067,7.682873104e-07,3.676724496e-09,1.0867645504e-08,3.37350710761e-05,6.8278735204e-06,0.000170746489,0
0.00128500853738,0.000696446893125,0.000432131234125,-0.0160124989756,0.00912030789375,0.109161373562,1.65124694113e-06,4.85038274943e-07,1.86737403506e-07,0.000256400123444,8.31800160768e-05,0.0119162054781,-0.00067475,-7.9794e-05,-3.3415e-05,-0.0117555,0.01615452,0.013044,4.552875625e-07,6.367082436e-09,1.116562225e-09,0.00013819178025,0.00026096851643,0.000170145936,0
0.00165195853738,0.000851136893125,0.000264232234125,-0.00481755897563,-0.00916211210625,0.102440373562,2.72896700921e-06,7.24434010838e-07,6.98186735507e-08,2.32088744836e-05,8.39442982475e-05,0.0104940301356,0.00036695,0.00015469,-0.000167899,0.01119494,-0.01828242,-0.006721,1.346523025e-07,2.39289961e-08,2.8190074201e-08,0.000125326681604,0.000334246881056,4.5171841e-05,0
0.00123582853738,0.000542251893125,0.000480974234125,-0.0153653989756,0.00993580789375,0.126482373562,1.52727217379e-06,2.94037115598e-07,2.31336213892e-07,0.00023609548568,9.87202785015e-05,0.015997790822,-0.00041613,-0.000308885,0.000216742,-0.01054784,0.01909792,0.024042,1.731641769e-07,9.5409943225e-08,4.6977094564e-08,0.000111256928666,0.000364730548326,0.000578017764,0
0.00193139853738,0.000633525893125,0.000202295234125,0.000931341024375,0.0431987078938,0.109154373562,3.73030031017e-06,4.0135505726e-07,4.09233617497e-08,8.67396103684e-07,0.00186612836369,0.0119146772678,0.00069557,9.1274e-05,-0.000278679,0.01629674,0.0332629,-0.017328,4.838176249e-07,8.330943076e-09,7.7661985041e-08,0.000265583734628,0.00110642051641,0.000300259584,0
0.00186736853738,0.000596356893125,0.000396895234125,-0.0111836889756,-0.0254791921062,0.106136373562,3.48706525438e-06,3.55641543978e-07,1.57525826871e-07,0.000125074899104,0.000649189230387,0.011264929793,-6.403e-05,-3.7169e-05,0.0001946,-0.01211503,-0.0686779,-0.003018,4.0998409e-09,1.381534561e-09,3.786916e-08,0.000146773951901,0.00471665394841,9.108324e-06,0
0.00139484853738,0.000806494893125,0.000286293234125,-0.0151733989756,-0.00974766210625,0.0841940735625,1.94560244222e-06,6.50434012637e-07,8.19638159058e-08,0.000230232036473,9.50169165376e-05,0.00708864202305,-0.00047252,0.000210138,-0.000110602,-0.00398971,0.01573153,-0.0219423,2.232751504e-07,4.4157979044e-08,1.2232802404e-08,1.59177858841e-05,0.000247481036141,0.00048146452929,0
0.00174296853738,0.000587130893125,0.000418135234125,-0.00823752897563,-0.0248310221063,0.0900624735625,3.03793932228e-06,3.44722685662e-07,1.74837074017e-07,6.78568836243e-05,0.000616579658841,0.0081112491442,0.00034812,-0.000219364,0.000131842,0.00693587,-0.01508336,0.0058684,1.211875344e-07,4.8120564496e-08,1.7382312964e-08,4.81062926569e-05,0.00022750774889,3.443811856e-05,0
0.00109114853738,0.000561607893125,0.000666080234125,-0.0185276989756,0.00291840789375,0.100040373562,1.19060513062e-06,3.1540342562e-07,4.43662878292e-07,0.000343275629331,8.5171046343e-06,0.0100080763425,-0.00065182,-2.5523e-05,0.000247945,-0.01029017,0.02774943,0.0099779,4.248693124e-07,6.51423529e-10,6.1476723025e-08,0.000105887598629,0.000770030865325,9.955848841e-05,0
0.00163596853738,0.000561590893125,0.000369208234125,0.000945431024375,0.00163240789375,0.0812890735625,2.67639305528e-06,3.15384331241e-07,1.36314720146e-07,8.93839821851e-07,2.66475553158e-06,0.00660791348065,0.00054482,-1.69999999999e-08,-0.000296872,0.01947313,-0.001286,-0.0187513,2.968288324e-07,2.88999999998e-16,8.8132984384e-08,0.000379202791997,1.653796e-06,0.00035161125169,0
0.000975578537375,0.000568792893125,0.000476661234125,-0.0160377989756,-0.00305239210625,0.0934293735625,9.51753482587e-07,3.2352535527e-07,2.27205932118e-07,0.000257210995983,9.3170975703e-06,0.00872904784428,-0.00066039,7.202e-06,0.000107453,-0.01698323,-0.0046848,0.0121403,4.361149521e-07,5.1868804e-11,1.1546147209e-08,0.000288430101233,2.194735104e-05,0.00014738688409,0
0.00172060853738,0.000486020893125,0.000436140234125,-0.00601944897563,0.00647610789375,0.0846688735625,2.96049373889e-06,2.36216308554e-07,1.90218303823e-07,3.62337659702e-05,4.19399734515e-05,0.00716881815034,0.00074503,-8.2772e-05,-4.0521e-05,0.01001835,0.0095285,-0.0087605,5.550697009e-07,6.851203984e-09,1.641951441e-09,0.000100367336722,9.079231225e-05,7.674636025e-05,0
0.000835388537375,0.000525165893125,0.000548159234125,-0.0221104989756,0.0125105078937,0.103947373563,6.97874008378e-07,2.75799215302e-07,3.00478545957e-07,0.000488874164951,0.00015651280776,0.0108050564705,-0.00088522,3.9145e-05,0.000112019,-0.01609105,0.0060344,0.0192785,7.836144484e-07,1.532331025e-09,1.2548256361e-08,0.000258921890103,3.641398336e-05,0.00037166056225,0
0.00132826853738,0.000421196893125,0.000396549234125,-0.00796809897563,0.0145211078937,0.0849812735625,1.76429730738e-06,1.77406822778e-07,1.57251295085e-07,6.34906012854e-05,0.000210862574462,0.0072218168563,0.00049288,-0.000103969,-0.00015161,0.0141424,0.0020106,-0.0189661,2.429306944e-07,1.0809552961e-08,2.29855921e-08,0.00020000747776,4.04251236e-06,0.00035971294921,0
0.000810198537375,0.000391997893125,0.000584603234125,-0.0189228989756,-0.0225385321063,0.0982863735625,6.56421669965e-07,1.53662348214e-07,3.41760941349e-07,0.000358076105642,0.000507985429504,0.00966021122807,-0.00051807,-2.9199e-05,0.000188054,-0.0109548,-0.03705964,0.0133051,2.683965249e-07,8.52581601e-10,3.5364306916e-08,0.00012000764304,0.00137341691693,0.00017702568601,0
0.00163872853738,0.000645966893125,0.000275029234125,-0.00455084897563,0.0178883078938,0.0815189735625,2.68543121921e-06,4.17273227014e-07,7.56410796234e-08,2.07102263989e-05,0.000319991559302,0.00664534305068,0.00082853,0.000253969,-0.000309574,0.01437205,0.04042684,-0.0167674,6.864619609e-07,6.4500252961e-08,9.5836061476e-08,0.000206555821203,0.00163432939239,0.00028114570276,0
0.000918548537375,0.000315363893125,0.000539733234125,-0.0137015989756,0.0372459078937,0.0961543735625,8.43731415514e-07,9.9454385087e-08,2.91311964019e-07,0.000187733814489,0.00138725765483,0.0092456635552,-0.00072018,-0.000330603,0.000264704,-0.00915075,0.0193576,0.0146354,5.186592324e-07,1.09298343609e-07,7.0068207616e-08,8.37362255625e-05,0.00037471667776,0.00021419493316,0
0.00131960853738,0.000408363893125,0.000528728234125,-0.0169125989756,0.0174774078938,0.0897659735625,1.74136669191e-06,1.66761069208e-07,2.79553545561e-07,0.00028603600411,0.000305459786685,0.00805793000962,0.00040106,9.3e-05,-1.1005e-05,-0.003211,-0.0197685,-0.0063884,1.608491236e-07,8.649e-09,1.21110025e-10,1.0310521e-05,0.00039079359225,4.081165456e-05,0
0.00117483853738,0.000384636893125,0.000563786234125,-0.0213441989756,-0.0424223921063,0.101856373562,1.3802455889e-06,1.47945539553e-07,3.17854917789e-07,0.000455574829911,0.00179965935202,0.0103747208353,-0.00014477,-2.3727e-05,3.5058e-05,-0.0044316,-0.0598998,0.0120904,2.09583529e-08,5.62970529e-10,1.229063364e-09,1.963907856e-05,0.00358798604004,0.00014617777216,0
0.000982548537375,0.000236020893125,0.000432146234125,-0.0190007989756,0.0551956078938,0.0789547735625,9.65401628298e-07,5.57058619915e-08,1.86750367668e-07,0.000361030361712,0.00304655513076,0.00623385626831,-0.00019229,-0.000148616,-0.00013164,0.0023434,0.097618,-0.0229016,3.69754441e-08,2.2086715456e-08,1.73290896e-08,5.49152356e-06,0.009529273924,0.00052448328256,0
0.00159759853738,0.000416203893125,0.000296178234125,-0.00828421897563,0.00137460789375,0.0816821735625,2.55232108662e-06,1.73225680652e-07,8.77215463694e-08,6.86282840361e-05,1.88954686156e-06,0.00667197747789,0.00061505,0.000180183,-0.000135968,0.01071658,-0.053821,0.0027274,3.782865025e-07,3.2465913489e-08,1.8487297024e-08,0.000114845086896,0.002896700041,7.43871076e-06,0
0.000660338537375,0.000486020893125,0.000480996234125,-0.0179674989756,-0.0123617021063,0.0843020735625,4.36046983943e-07,2.36216308554e-07,2.31357377242e-07,0.000322831019439,0.000152811678964,0.00710683960694,-0.00093726,6.9817e-05,0.000184818,-0.00968328,-0.01373631,0.0026199,8.784563076e-07,4.874413489e-09,3.4157693124e-08,9.37659115584e-05,0.000188686212416,6.86387601e-06,0
0.00160763853738,0.000486020893125,0.000379498234125,-0.00337402897563,-0.0204866321062,0.0693224735625,2.58450166685e-06,2.36216308554e-07,1.44018909704e-07,1.13840715284e-05,0.000419702095057,0.00480560534082,0.0009473,0.0,-0.000101498,0.01459347,-0.00812493,-0.0149796,8.9737729e-07,0.0,1.0301844004e-08,0.000212969366641,6.60144875049e-05,0.00022438841616,0
0.00103385853738,0.000486020893125,0.000494561234125,-0.0154653989756,0.00377460789375,0.0826435735625,1.0688634753e-06,2.36216308554e-07,2.44590814299e-07,0.000239178565475,1.42476647516e-05,0.00682996025118,-0.00057378,0.0,0.000115063,-0.01209137,0.02426124,0.0133211,3.292234884e-07,0.0,1.3239493969e-08,0.000146201228477,0.000588607766338,0.00017745170521,0
0.00134969853738,0.000434464893125,0.000296645234125,-0.0109549589756,-0.00142879210625,0.0547825735625,1.82168614179e-06,1.88759743358e-07,8.79983949291e-08,0.000120011126158,2.04144688288e-06,0.00300113036613,0.00031584,-5.1556e-05,-0.000197916,0.00451044,-0.0052034,-0.027861,9.97549056e-08,2.658021136e-09,3.9170743056e-08,2.03440689936e-05,2.707537156e-05,0.000776235321,0
0.00108614853738,0.000301230893125,0.000459548234125,-0.0121352989756,-0.0345293921063,0.0676729735625,1.17971864524e-06,9.07400509729e-08,2.11184579487e-07,0.000147265481228,0.00119227891923,0.00457963135079,-0.00026355,-0.000133234,0.000162903,-0.00118034,-0.0331006,0.0128904,6.94586025e-08,1.7751298756e-08,2.6537387409e-08,1.3932025156e-06,0.00109564972036,0.00016616241216,0
0.00114989853738,0.000335661893125,0.000205073234125,-0.000427938975625,0.0117486078938,0.0503375735625,1.32226664626e-06,1.12668906496e-07,4.20550313545e-08,1.83131766859e-07,0.000138029787441,0.00253387131216,6.375e-05,3.4431e-05,-0.000254475,0.01170736,0.046278,-0.0173354,4.0640625e-09,1.185493761e-09,6.4757525625e-08,0.00013706227817,0.002141653284,0.00030051609316,0
0.00103385853738,0.000323376893125,0.000333972234125,-0.00663438897563,-0.0264645921063,0.0597792735625,1.0688634753e-06,1.04572615007e-07,1.11537453166e-07,4.40151170799e-05,0.00070037463535,0.00357356154766,-0.00011604,-1.2285e-05,0.000128899,-0.00620645,-0.0382132,0.0094417,1.34652816e-08,1.50921225e-10,1.6614952201e-08,3.85200216025e-05,0.00146024865424,8.914569889e-05,0
0.00112798853738,0.000399841893125,0.000397527234125,-0.0113198789756,0.0130660078937,0.0400778735625,1.27235814045e-06,1.59873539498e-07,1.58027901871e-07,0.000128139660023,0.00017072056228,0.00160623594929,9.413e-05,7.6465e-05,6.3555e-05,-0.00468549,0.0395306,-0.0197014,8.8604569e-09,5.846896225e-09,4.039238025e-09,2.19538165401e-05,0.00156266833636,0.00038814516196,0
0.00113672853738,0.000334418893125,0.000351598234125,-0.00362949897563,-0.0165151221063,0.0593805735625,1.29215176768e-06,1.11835996079e-07,1.2362131824e-07,1.31732628141e-05,0.000272749258184,0.00352605251661,8.74e-06,-6.5423e-05,-4.5929e-05,0.00769038,-0.02958113,0.0193027,7.63876e-11,4.280168929e-09,2.109473041e-09,5.91419445444e-05,0.000875043252077,0.00037259422729,0
0.000503150537375,0.000254686893125,0.000331057234125,-0.0110272489756,0.0318527078937,0.0642119735625,2.53160463261e-07,6.48654135297e-08,1.09598892266e-07,0.00012160021997,0.00101459500016,0.00412317754879,-0.000633578,-7.9732e-05,-2.0541e-05,-0.00739775,0.04836783,0.0048314,4.01421082084e-07,6.357191824e-09,4.21932681e-10,5.47267050625e-05,0.00233944697891,2.334242596e-05,0
0.00124814853738,0.000139946893125,0.000529484234125,-0.00887281897563,0.0134902078937,0.0388254735625,1.55787477135e-06,1.95851328953e-08,2.80353554187e-07,7.87269165742e-05,0.000181985709017,0.00150741739735,0.000744998,-0.00011474,0.000198427,0.00215443,-0.0183625,-0.0253865,5.55022020004e-07,1.31652676e-08,3.9373274329e-08,4.6415686249e-06,0.00033718140625,0.00064447438225,0
0.000331665537375,6.3671893125e-05,0.000631771234125,-0.0163080989756,0.0184905078938,0.0516639735625,1.10002028682e-07,4.05410997412e-09,3.99134892268e-07,0.000265954092199,0.000341898882169,0.00266916616427,-0.000916483,-7.6275e-05,0.000102287,-0.00743528,0.0050003,0.0128385,8.39941089289e-07,5.817875625e-09,1.0462630369e-08,5.52833886784e-05,2.500300009e-05,0.00016482708225,0
0.00128205853738,8.7939893125e-05,0.000371997234125,-0.00820409897563,-0.0124833821062,0.0098560735625,1.64367409326e-06,7.73342480284e-09,1.38381942197e-07,6.73072400019e-05,0.000155834828811,9.71421860694e-05,0.000950393,2.4268e-05,-0.000259774,0.008104,-0.03097389,-0.0418079,9.03246854449e-07,5.88935824e-10,6.7482531076e-08,6.5674816e-05,0.000959381861732,0.00174790050241,1
0.000726218537375,0.000151025893125,0.000523554234125,-0.0176071989756,-0.0490767921063,0.0102869735625,5.27393364027e-07,2.28088203942e-08,2.7410903607e-07,0.000310013455767,0.00240853152344,0.000105821825076,-0.00055584,6.3086e-05,0.000151557,-0.0094031,-0.03659341,0.0004309,3.089581056e-07,3.979843396e-09,2.2969524249e-08,8.841828961e-05,0.00133907765543,1.8567481e-07,0
0.000733758537375,1.971893125e-06,0.000439848234125,-0.0107384689756,-0.0198949821063,0.0127450735625,5.38401591171e-07,3.88836249642e-12,1.93466469063e-07,0.00011531471594,0.000395810313008,0.000162436900114,7.54e-06,-0.000149054,-8.3706e-05,0.00686873,0.02918181,0.0024581,5.68516e-11,2.2217094916e-08,7.006694436e-09,4.71794518129e-05,0.000851578034876,6.04225561e-06,0
0.000716158537375,-0.000167303106875,0.000565758234125,-0.0124085989756,-0.00333269210625,0.0425807735625,5.12883050655e-07,2.799032957e-08,3.2008237948e-07,0.000153973328538,1.11068366751e-05,0.00181312227718,-1.76e-05,-0.000169275,0.00012591,-0.00167013,0.01656229,0.0298357,3.0976e-10,2.8654025625e-08,1.58533281e-08,2.7893342169e-06,0.000274309450044,0.00089016899449,0
0.000829758537375,-0.000167303106875,0.000571756234125,-0.0229365989756,0.0108077078937,0.0146306735625,6.88499230347e-07,2.799032957e-08,3.26905191261e-07,0.000526087572569,0.000116806549917,0.000214056608892,0.0001136,0.0,5.998e-06,-0.010528,0.0141404,-0.0279501,1.290496e-08,0.0,3.5976004e-11,0.000110838784,0.00019995091216,0.00078120809001,0
0.000994968537375,-2.5244106875e-05,0.000617261234125,-0.0150698989756,-0.0414869921063,0.0062383735625,9.89962390366e-07,6.37264931916e-10,3.81011431154e-07,0.000227101855136,0.00172117051402,3.89173047053e-05,0.00016521,0.000142059,4.5505e-05,0.0078667,-0.0522947,-0.0083923,2.72943441e-08,2.0180759481e-08,2.070705025e-09,6.188496889e-05,0.00273473564809,7.043069929e-05,0
-3.2983462625e-05,8.2696893125e-05,0.000600739234125,-0.0257548989756,0.00180250789375,0.0259117735625,1.08790880673e-09,6.83877613253e-09,3.60887627417e-07,0.000663314821245,3.24903470703e-06,0.000671420009154,-0.001027952,0.000107941,-1.6522e-05,-0.010685,0.0432895,0.0196734,1.0566853143e-06,1.1651259481e-08,2.72976484e-10,0.000114169225,0.00187398081025,0.00038704266756,0
0.000738408537375,-0.000167303106875,0.000483475234125,-0.0111054889756,-0.0157530601063,0.0016199735625,5.45247168068e-07,2.799032957e-08,2.33748302012e-07,0.000123331885388,0.000248158902711,2.6243143432e-06,0.000771392,-0.00025,-0.000117264,0.01464941,-0.017555568,-0.0242918,5.95045617664e-07,6.25e-08,1.3750845696e-08,0.000214605213348,0.000308197967803,0.00059009154724,0
